9.4;440.627;0;83.375;440.627;40.627;0.6268;0.62684;2.68E-02;6.84E-03;9.4;440.627;0;83.375;440.627;40.627;0.6268;0.62684;2.68E-02;6.84E-03
9.5;440.641;0;83.375;440.641;40.641;0.6409;0.64086;4.09E-02;8.64E-04;9.5;440.641;0;83.375;440.641;40.641;0.6409;0.64086;4.09E-02;8.64E-04
9.6;440.594;0;83.375;440.594;40.594;0.5936;0.59365;9.36E-02;3.65E-03;9.6;440.594;0;83.375;440.594;40.594;0.5936;0.59365;9.36E-02;3.65E-03
9.7;440.596;0;83.375;440.596;40.596;0.596;0.59603;9.60E-02;6.03E-03;9.7;440.596;0;83.375;440.596;40.596;0.596;0.59603;9.60E-02;6.03E-03
9.8;440.662;0;83.375;440.662;40.662;0.6618;0.66185;6.18E-02;1.85E-03;9.8;440.662;0;83.375;440.662;40.662;0.6618;0.66185;6.18E-02;1.85E-03
9.9;440.668;0;83.375;440.668;40.668;0.668;0.66798;6.80E-02;7.98E-03;9.9;440.668;0;83.375;440.668;40.668;0.668;0.66798;6.80E-02;7.98E-03
10.0;440.613;0;83.375;440.613;40.613;0.6126;0.61261;1.26E-02;2.61E-03;0;440.613;0;83.375;440.613;40.613;0.6126;0.61261;1.26E-02;2.61E-03
10.1;440.604;0;83.375;440.604;40.603;0.6035;0.60354;3.54E-03;3.54E-03;0.1;440.604;0;83.375;440.604;40.603;0.6035;0.60354;3.54E-03;3.54E-03
10.2;440.655;0;83.375;440.655;40.655;0.6551;0.65514;5.51E-02;5.14E-03;0.2;440.655;0;83.375;440.655;40.655;0.6551;0.65514;5.51E-02;5.14E-03
10.3;440.667;0;83.375;440.667;40.667;0.6671;0.66707;6.71E-02;7.07E-03;0.3;440.667;0;83.375;440.667;40.667;0.6671;0.66707;6.71E-02;7.07E-03
10.4;440.624;0;83.375;440.624;40.624;0.6244;0.62444;2.44E-02;4.44E-03;0.4;440.624;0;83.375;440.624;40.624;0.6244;0.62444;2.44E-02;4.44E-03
10.5;440.619;0;83.375;440.619;40.619;0.6186;0.61855;1.86E-02;8.56E-03;0.5;440.619;0;83.375;440.619;40.619;0.6186;0.61855;1.86E-02;8.56E-03
10.6;440.682;0;83.375;440.682;40.682;0.6824;0.68236;8.24E-02;2.36E-03;0.6;440.682;0;83.375;440.682;40.682;0.6824;0.68236;8.24E-02;2.36E-03
